"#Separate class not required.\
"method has no argument","CodeBrag",4
"Importing with wildcard not recommended . Leads to many unused imports","GamifiedSD",2
"code smell: contrived complexity - too many loops\
using a few constants the coins can be randomized onto the gameboard with just one loop or a nested loop","GamifiedSD",5
"excessive use of literals","GamifiedSD",4
"bad whitespace is not a code smell","Bitbucket",3
"-  remove the debugging comments after execution especially class or function defenition\
-    it adds in contracting the code","CodeBrag",3
"Large Class Code Smell","CodeBrag",4
"No need of including this file in the game module.","Phabricater",4
"function without a class","Phabricater",4
"It is important that function is in a Class, which it isn't.Code Smell : Long Method.","Github",4
"noinheritance","GamifiedSD",4
"==Use method to do this==
write a create method in object class to do this function.the wall class inherits from the object class.","Phabricater",4
"There is no end to the game.Nothing to do after all the coins are taken.","GamifiedSD",4
"Bad Practice . Its generally good to write functions on the top of the code after import statements .","Github",2
"Brackets not required and space to be added before and after '==' (PEP-8)","Bitbucket",2
"Only one fireball is produced and it is stationary at the floor in which donkey moves.","CodeBrag",4
"The collision with fireball and hasn't been implemented properly.\
\
Sometimes the player dies even when it didnot collide with the fireball and was merely close to it.","CodeBrag",5
"Exactly one space required after comma. PEP8 standards violated.","Github",2
"In many lines of code there are many switch statements .bad code smell","CodeBrag",4
"Rather than implementing move for each character it should use move method of parent class.","Bitbucket",4
"no lifes also","CodeBrag",4
"Exactly one space required after comma like : (x1, y1), (x2, y2), (x3, y3)]","Bitbucket",2
"Code Smell:Too few public methods (0), should be >= 2.","Bitbucket",4
"line too long (133 characters)","Phabricater",2
"No docstring found for the function. The chances that you will remember what each part of your code does is slim. Using docstrings will save you time and troubleshooting.","Github",3
"Variables should be defined in a separate file and imported when necessary.
They can be modified easily if they are defined separately.","Phabricater",5
"In modularisation you are not using any init function","GamifiedSD",4
"trailing whitespace","CodeBrag",2
"PEP8 : Invalid variable name 'ch'","Bitbucket",2
"Exactly one space required around assignment","CodeBrag",2
"Feature missing:
The princess is not shown also there is no winning message when the player reaches at the top level","Phabricater",5
"required functionality of donkey kong is not implemented\
movement on ladders is not correct.\
player do not die when he touches the fire ball.\
fireballs and coins are similiar in color. \
only one fire ball.\
coins are of different sizes\
jump is not implemented","CodeBrag",5
"Use variables instead of direct values so that modification of the code would be easy","Github",4
"line too long.","GamifiedSD",2
"PEP-8
Every import should be in different line","Phabricater",2
"Too many local variables.","GamifiedSD",4
"should use space between 255 and ,","GamifiedSD",2
"Define only the colours used.","Github",2
"Player can not jump from the platform i.e. you do not move when you reach end of platform.","Phabricater",5
"unused variable rect\
PEP-8 unused variable standards","GamifiedSD",2
"no coins and no getting them","GamifiedSD",4
"List of fireballs shouldn't be global as it leads to errors. Contain it in a class","CodeBrag",4
"using sleep is a bad way of writing the jump functionality","GamifiedSD",4
"Exactly one space required after comma (Bad-whitespace)","CodeBrag",2
"Missing Space around binary operators such as '=' , '+' , '-'.\
This is a global comment for the whole file.","GamifiedSD",2
"Exactly one space required after a comma, ""......(self.image, (w, h))""","Github",2
"PEP-8 standards violation:   Line too long character limit is 80, 82 present","Github",2
"BUG : when jump again and again on the platform first thing is the player is in air and after some jumps the game stops with an error Attribute Error: 'Point' object has no attribute 'permChar'.","Github",4
"This is not even  used in the game at all.","Github",2
"Lazy Class","CodeBrag",4
"common guidelines:","Bitbucket",1
"Attribute, __ladder_length defined outside '__init__' function.","Phabricater",4
"old style class defined.","CodeBrag",2
"Missing proper docstring","GamifiedSD",3
"The following methods and blocks of code could have been included in a class. Long method, main is very long and could have been broken down in to smaller methods for better readability and understanding of its functionality.","Github",4
"Invalid argument name 'b'","Bitbucket",3
"Conditional Complexity : too many if-else-elif statements.","Bitbucket",4
"Bugs:
  -  On starting game if we just press right and don't jump we get stuck somewhere (like some invisible object is blocking our path).
  -  Incomplete ladders should not allow climbing up. The first ladder allows.
  -  Some coins are impossible to take.
  -  If we jump on ladder, we keep falling down till we press up button.
  -  Fireballs fall from every ladder. They should not fall from some.





","Phabricater",5
"Fireball not implemented.","GamifiedSD",4
".unneccessary imports are done\
","GamifiedSD",2
"Missing whitespace after "",""","Github",2
"Do not use global variables for attributes of an object. Use local variables and pass them every time. Or else different instances of the class will use these same values.","CodeBrag",4
"Variables declared as public. Doesn't use the concept of encapsulation.","GamifiedSD",4
"All OOP principles implemented (Inheritance, Polymorphism, Encapsulation, Modularity)","Github",4
"Pep8 standards require separation of import statements (don't use commas)
Also  import modules outside (at top) and not locally within  methods to enhance usability.","Phabricater",2
"Negative: Functionality, name conventions not followed (PEP 8)","GamifiedSD",3
"This function is more specific for player it should been written in player","GamifiedSD",4
"Code smell: Indecent exposure","Bitbucket",4
"Multilevel game not was implemented  which was a requirement.","GamifiedSD",4
"Code Smell : Application Level : Duplicated code  The function is simply copy a copy of checkwall.py . Both file could have been replaced by a single file.Bad code smell:   Too many arguments (6 given,5 is the standard limit) ","Github",4
"checkNotWall function is implemented which does the same thing. checkCoin() does the work of collecting the coin","Bitbucket",5
"''' are used for string statements that define the behaviour of a function. Should not be used for comments.","Bitbucket",3
"Lazy classes, no functionality of the class queen and coins.","Github",4
"PEP-8 standard violation:
Exactly a single blank space around assignment operator","Phabricater",2
"declare class attributes as private","Bitbucket",4
"Number of remaining lives of the player must also be displayed along with the score","GamifiedSD",4
"Commented Code should be removed and it is too much","Bitbucket",4
"The player loses it life only when caught by the donkey king or when player and the fireball are on same co-ordinates , nevertheless if they simply  pass through each other , then no harm will be done to player.","Phabricater",5
"Code Smell : the following lines provide the same functionality with no difference. Also, the large number of lines are unnecessary as the same thing can be done in 2 lines using a loop and putting values collect1, collect2 etc inside a list.","CodeBrag",4
"too many local variable","Bitbucket",4
"w,s keys are not implemented.","GamifiedSD",4
"Variable names should be in capital letters.","Phabricater",3
"PEP-8 standard violation:
Line too long, 96 characters present instead of the standard 80 characters per line.","Phabricater",2
"PEP-8 standards violation:  Missing method docstring ","Bitbucket",3
"Constants are usually defined on a module level and written in all capital letters with underscores separating words. Examples include MAX_OVERFLOW and TOTAL .","CodeBrag",3
"Variable names not in Camel Case. eg. isjumping","GamifiedSD",3
"Pep-8 guideline:
Class name should be- CollectCoin
Method doc-string not present","Phabricater",3
"Negative: Class name should be in CamelCase","GamifiedSD",3
"Donkey does not move randomly, it has a specific path which it follows.","Bitbucket",4
"Ladders and Broken ladders have not been added to the game.\
","GamifiedSD",4
"Shouldnot have hardcorded values.Should have used variables.","Github",4
"Player sometimes does not get out even on colliding with fireball.","Phabricater",4
"Fireballs not implemented. Player does not dies even when hit by donkey. The player wins just by reaching at the level of queen. Modularity not implemented.","Github",4
"make use of getPosition() of base class(person)","Bitbucket",4
"Bug: Player keep on climbing the stair even after end of stair.","Github",5
"method should have self as first argument, this used instead.","GamifiedSD",3
"Import not at the top of the file","Github",2
"Combinitorial Explosion\
code duplication 61-64 similar to 51-54 and 56-59","GamifiedSD",4
"Hardcoded layout should be kept in separate file, to make code easier to read and debug.","Github",5
"* Module has no docstring","GamifiedSD",3
"Code Smell, No module docstring\
Code Smell, No class docstring\
Code Smell, No method docstring\
Code Smell, Too few methods\
Code Smell, Too many arguments","GamifiedSD",5
"function name is confusing; does not reflect the use of the function clearly. could be confused with C's getchar() function (PEP8 standards)","GamifiedSD",3
"Programming standard violation\
\
avoid trailing whitespaces","CodeBrag",2
"Sprites add method doesn't deal boundary conditions correctly.","GamifiedSD",4
"Too many branches (45/12) (too-many-branches)","CodeBrag",4
"Duplicate code : Similar function present in other classes.","Github",4
"No donkey present. No obstacle present. Game is incomplete.","Bitbucket",4
"PEP-8 standard violation:
Binary comparison operator (in this case, == ) should be surrounded by a blank space on either side of the operator.","Phabricater",2
"avoid using wildcard imports","Bitbucket",3
"Creation of fireballs and coins and setting there position not in there respective classes in there respective methods","Github",5
"Binary Operators should be surrounded with spaces on either side.(PEP-8 standards).","GamifiedSD",2
"fireball instead of falling , diappears and appears on the platform","Bitbucket",5
"**Game does not work**
","Phabricater",1
"Negative Scores should not be displayed.","GamifiedSD",4
"Getters and setters should be combined. Code has too many redundancies.","Phabricater",4
"pass unnecessary.","Bitbucket",1
"BUG : In the first floor at some position where there is ladder on the second floor player is able to move up even though there is no ladder in first floor in that position  Image contains more details (https://bitbucket.org/repo/ggyGkg/images/4055209879-ananya.png)","Bitbucket",5
" No global (ssuper) found
","Phabricater",3
"Player on reaching at the end of platform does not drops on  lower platform","Github",4
"when reached the Queen new lavel is not generated. The board is not refreshed. Only intial positions are restored","Phabricater",5
"straight jump is not executed!!!","Phabricater",4
"Err:509","Phabricater",1
"Error:     Use of super on an old style class ","Github",3
"Functionality:
Many Copy of the Fireballs are formed when player gets adjacent to fireball and then moves away from it. ","Phabricater",4
"Incorrect board logic makes the game lag.","Bitbucket",4
"Trying to access protected member __go_lefts of a client class. PEP8 standard violatedBtw, results prefixed with w don't denote pep-8 standard violation","Github",2
"Code Smell: The name of the variable should reflect its function. Variables like l,r,fl etc. which have no meaning to the game are used.","Phabricater",4
"Should have made a generics function for checking various conditions rather than hardcoding with so many for loops","GamifiedSD",5
"Too many branches (16/12) (too-many-branches)","CodeBrag",4
"player is falling down as soon as the game had started","GamifiedSD",4
"Board Generation code should be placed in separate file.","Github",4
"unused module random.","CodeBrag",2
"design is not a matter of standard and preferences vary from person to person\
\
","GamifiedSD",3
"above two messages are on same line.Why to use two functions.","CodeBrag",4
"No data encapsulation and  use of private variables","Phabricater",4
"Do not use wild card imports . Its a bad coding practice . better import what you need ","Github",2
"Major indention errors in this segment of code .\
Please indent.","GamifiedSD",3
"### use checkwall method to check presence of wall","CodeBrag",4
"Invalid variable name 'fd'. Not as per PEP-8 standards.","Bitbucket",3
"Missing function docstring.Used when a module, function, class or method has no docstring. Some special methods like init() don't require a docstring and for those, this message is not raised if they have no docstring.","Bitbucket",3
"PEP-8 violation. Line too long.","Bitbucket",2
"Method is too long.Too many if conditions.Not according to pep-8","Bitbucket",3
"Pep-8 guideline very well implemented:
Doesn't use parenthesis after if, else-if etc","Phabricater",4
"Jump not implemented properly, player does not jump straight up and towards left","Github",4
"bad indentation","CodeBrag",3
"Inheritance used, redeclaration of same functions saved. ","GamifiedSD",4
"Too many statements (80/50) (too-many-statements)","CodeBrag",4
"It happens as I have taken two cases either player hits fireball on his movement or fireball hits player on its movement","Phabricater",4
"Too much indentation and whitespace errors.","Github",2
"Set variables to values  instead of using constants all over the code.","CodeBrag",4
"count of balls should not be a global variable","GamifiedSD",4
"Compile-time error: IndexError (list index out of range)","Phabricater",4
"class fireball not implemented(bug)","GamifiedSD",4
"CheckCollision() function not implemented.","Bitbucket",4
"movement of the player is not displayed
intial position of player is given at (0,0) but it should be given after the wall","Phabricater",5
"Missing module docstring.","Github",3
"there is no polymorphism in this code","CodeBrag",4
"Size of player is smaller than that of coin. ","Github",3
"Gravity is not implemented.","GamifiedSD",4
"Unnecessary parens after 'elif' keyword (superfluous-parens)","CodeBrag",2
"While using ""Space"" suddenly every thing is disappear for 2 sec. Use sleep command.","Bitbucket",5
" standard violation
Wrong hanging indentation.","Phabricater",2
"Code Smell:
Code duplication
Could have used a single message generator function.","Phabricater",4
"Too many return statements ","Bitbucket",4
"The score is not visible on the game window rather on the terminal which makes it impractical to see the score while playing","Github",4
"Trailing whitespace (trailing-whitespace)","GamifiedSD",2
"@kaushik: quit is supposed to work whenever you press 'q' and it is working indeed","GamifiedSD",4
"when the player meets the fireball nothing is happening to the player lives are not lost or the score is not deducted !!! ","Phabricater",4
"PEP-8 Standard Violation Invalid class name ""fireballs""","Github",3
"Time function which is not yet imported is used here","GamifiedSD",2
"Functionality:
No function to  add broken ladder","Phabricater",4
"Fonts not shipped with the game, Comic Sans is a Windows specific font, running through a debugger gives segfault in the pygame font module binaries.","Github",5
"Bad coding practice Blank lines at end of file [W391]","Bitbucket",2
"OOPS concepts not used at  all","GamifiedSD",4
"Same errors as in the file level1.py: method should be a function, rect variable unused","CodeBrag",4
"No function for getPosition","Bitbucket",4
"BUG: when on base(lowest) platform, making the player go down by pressing 'S'  anywhere(other than ladder) gives error index out of Range","Bitbucket",5
"Unnecessary function. Not being called anywhere. levelUp is doing the job instead. ","Github",4
"PEP-8 guidelines:
There should be equal spacing before and after \""=\"", with one space on both sides","Phabricater",2
"Leave two blank lines after class declaration","CodeBrag",2
"Unused variables 'fire-right','fire-left','fire-stairs'.","GamifiedSD",2
"Queen is not present in a cage.","Github",5
"Code was written in a very less span of time, such standards were overlooked so.","GamifiedSD",3
"PEP-8 standards violation  Invalid variable name ""a"" throughout the module","Github",3
"Use constructors  to declare attributes of a class. Hardcoded Layout could have been loaded from another file, keep the logic separated from the data.Class has no init method (no-init)","Github",4
"Fireballs do not fall from floor and fall only from ladders-Not according to specifications","Github",4
"The player moves only a certain amount of pixels when the direction keys are pressed, and does not keep moving as long the key is pressed.","Github",5
"indentation should be a multiple of four.","CodeBrag",2
"unused import.message module is not used in the game.codesmells : Deadcode","Github",2
"below code must be included in the board class.","GamifiedSD",4
"pep-8 :
class name should start with a capital letter","Phabricater",3
"one space around both sides of == comparison sign like x == y","Bitbucket",2
"Ascii art,cool idea! It is highly recommended that hard-coded/ named constants are externalized into separate resource files/scripts.","Github",4
"Unnecessary space before : and parenthesis not required here according to python syntax with if, also space missing after comparator != therefore should be written as             if player.speed_x != 0: ","Bitbucket",2
"module docstring is missing","CodeBrag",3
"Bad code smell .. https://en.wikipedia.org/wiki/Code_smellExcessive use of literals:these should be coded as named constants, to improve readability and to avoid programming errors. Additionally, literals can and should be externalized into resource files/scripts where possible, to facilitate localization of software if it is intended to be deployed in different regions.","Github",5
"Unnecessary imports ( importing time above) could be avoided .","GamifiedSD",2
"Codesmell too musch use of literals","Bitbucket",4
"Excessive use of literals, in the following loop, named constants could have been declared for better readability and understanding. eg. since 2 is always the value of the step in ""random.randrange()"", it could have been stored in a named constant so that the modification of the code becomes easier.","Github",5
"Unused variable 'k'","Bitbucket",2
"code smell : Combinatorial explosion. All the if conditions have almost same functionality but at different positions on the display, so the positions can be sent as arguments to the function and decrease code redundancy.","Github",4
"Exactly one space required around assignment","CodeBrag",2
"Move function could be implemented in a better way.","Bitbucket",3
"Cyclomatic Code Smell ( Too Many for loops )","CodeBrag",4
"Line too long (112/100) (line-too-long)","CodeBrag",2
"You did not remove  1 in this code","Phabricater",1
"The function definitions are not present in a class .Code Smell : Long Method.","Github",4
"PEP8 standard errors: 1) Mixed indentation everywhere{including spaces and tabs} 2) Trailing whitespaces 3) Class names should be in CamelCase 4) method names should be underscoresPEP8 standard errors: 1) Bad whitespaces 2) Exactly one whitespace after every comma 3) No module docstring 4) Lines are too longMultiple attributes have been defined outside init. init not properly definedFunctionality Errors: Fireball not implemented.Functionality Errors: Jump not implemented.Functionality Errors: Climbing through ladders is not implemented.Functionality Errors: Donkey is not there nor is the queen.","Github",2
"Shouldn't this be an attribute of a class rather than an instance of a class?","CodeBrag",4
"Well commented code! (y)","GamifiedSD",4
"both the left and right check should have been kept at same place for convenient understanding.","GamifiedSD",4
"Donkey class has not been implemented.","Github",4
"Unnecessary parenthesis after 'elif' keyword, not required.","Bitbucket",3
"this is completely non essential....could have been done by loops","CodeBrag",4
"Function names should be lowercase, with words separated by underscores as necessary to improve readability.  PEP8 standards violated.code smell: long method","Github",3
"when used inheritance  all the functionality should be inherited but nothing is used 
Person class was of no use !!!
declaration of unnecessary class","Phabricater",4
"Hardcoded value for wall , value should be passed to the function or be declared globally","Phabricater",5
"game is not initiated","GamifiedSD",4
"Trailing whitespace (trailing-whitespace).\
unnecessary leaving of whitespaces.","GamifiedSD",2
"BUG: Donkey is even seen to be going inside a wall and launching fireballs from there","GamifiedSD",4
"invalid argument name : a \
should be >=3 in length","CodeBrag",3
"no perfect modularity is implemented in this game","Github",4
"nested if-else statements are too many.","CodeBrag",4
"one space around both sides of = sign like x = y and Exactly one space required after comma like : x = [(x1, y1), (x2, y2), (x3, y3)]","Bitbucket",2
"Very Big if condition.","CodeBrag",4
"Large class.","GamifiedSD",4
"fireballs should move even when the player doesn't move","Phabricater",4
"excessive use of literals using varables instead of constants the code could be simplified and more readable","GamifiedSD",5
"Should be split into different files.Doesn't take advantage of classes.","Github",4
"ERROR/BUG: player cannot jump if he goes beyond  the floors in air","Github",5
"There should space around assignment","Bitbucket",2
"Not following PEP-8 standards.
","Phabricater",2
"using global here is not a good practice","Bitbucket",3
"Here u need to check whether there is a stair or floor, only this condition wouldnt be enough.","CodeBrag",4
"position of floor is hard coded.Should be genereated randomly","Phabricater",4
"Wildcard imports. Never a great idea!","Github",3
"Unnecessary semicolon.","Bitbucket",2
"Many attributes defined outside init.The idea behind this message is for the sake of readability. We expect to find all the attributes an instance may have by reading its init method.","Bitbucket",4
"Instance of 'Person' has no 'jump_hordir' member","Bitbucket",4
"Module ended successfully with 211 warnings with Pylint and 0 errors.\
Global evaluation:   rating=   -22.36/10.     ","GamifiedSD",1
"line261-271 : too many statements and long statements(more than 50 characters long)","Github",4
"it is not good practice to declare variables inside loops or recursive functions. \
It leads to unnecessary increase in stack size\
instead of declaring “global score” and then initialize “score=score+5”, you can write “score=5”","CodeBrag",4
"Excessive use of literals, named constants could have been used for better readability. Also modifying their position would have been easier if named constants were used. eg, heart_width = 30, heart_height = 30 , and then call the ""pygame.transform.scale()"" function.","Github",5
"BUG - When the player starts climbing stairs (i.e if we press 'w' on the first stair) it directly goes onto the (top-1) stair without showing the intermediate climbs made. So if you want to access the middle of the staircase you first have to go up and then come down.","Bitbucket",5
"Unable to import 'printer' (import-error)","CodeBrag",2
"Code Smell: Inappropriate intimacy. Class Fireball depends on board.Bug: Fireballs are not falling down at the end of a floor instead they are floating mid-air.","Github",5
"Attribute 'person_spawn' defined outside __init__ (**attribute-defined-outside-init**)","CodeBrag",4
"code : Contrived complexity : should have used a simple method and call it with different parameters instead of just hard coding the method many times.","Github",4
"Block comments should start with '# '","GamifiedSD",3
"class should have methods in addition to data(code smell)","GamifiedSD",4
"no encapsulation,variables must be private not protected.","GamifiedSD",4
"line too long 126/80. and same for all the below elif condition statements too.","GamifiedSD",2
"PEP-8 standard violation:
Class definitions should be surrounded with 2 blank lines,.","Phabricater",2
"If we jump over the stairs the player does not stop over the stairs. It eats the stairs.","Phabricater",4
"When right and left key are both pressed and then one of them is released, player stops moving.This must not happen.","GamifiedSD",3
"PEP-8 standard violation:
Misplaced function docstring.","Phabricater",2
"Method could be a function, no use of self","Phabricater",4
"fireball does not randomly change direction on falling from gap.","GamifiedSD",4
"Use then needed imports onlyBad Code Smell Long Method All other things being equal, a shorter method is easier to read, easier to understand, and easier to troubleshoot. Refactor long methods into smaller methods if you can.","Github",2
"Line too long(PEP-8 standards)","GamifiedSD",2
"Use Doc strings for classes and it's methods.","Github",3
"Too many for loops with the same operations.Could have been simplified into one","Bitbucket",3
"Unused Import boardUnused import pygame","Github",3
"Code Smell
Funciton too long ","Phabricater",4
"Use PEP standards to Name classes.https://www.python.org/dev/peps/pep-0008/#class-namesClass Names:Class names should normally use the CapWords convention.","Github",3
"Calling all 'update conditions' functions and collision checking functions of different classes by using another function would have improved readability and made it less feature envy.\
Feature Envy->Code Smell.","GamifiedSD",3
"Comments are meant to increase the understandability of the code.
Therefore, unnecessary comments must be removed.","Phabricater",3
"docstrings for methods are missing at many places","CodeBrag",3
"constant name should be in capital letter according to PEP8 style.","CodeBrag",3
"It works for the player also.","Bitbucket",1
"parens is not required.","CodeBrag",3
"PEP8 standards not followed.
Extra blank lines may be used (sparingly) to separate groups of related functions. Blank lines may be omitted between a bunch of related one-liners .","Phabricater",2
"remove these comment .Bad code smell.","Bitbucket",4
"Fireball  collision detection is not  proper ","Phabricater",4
"Increment of score is not according to the question.(each coin is worth 5 points)","Bitbucket",4
"Function descriptions are not present","GamifiedSD",4
"Do not Hard code Coins. Make a function who generates coins at random position.","Bitbucket",4
"PEP-8 standards violation:   Old -style class defined.Bad code smell- ""few public methods""","Github",4
"Not according to PEP-8 standards\
No whitespace after ',' [E231]\
missing whitespace around operator [E225]\
","GamifiedSD",2
"'randint' imported, but never used.","Bitbucket",2
"Move function only used for moving left, code smell : bad naming scheme.","Phabricater",3
"Bad Whitespaces after each comma. PEP8 standards not followed","Github",2
"Bad UI, the grid gets printed twice,Modularity not implemented","Github",4
"sys module imported twice.","Phabricater",2
"There is negative score when the player fails to collect any coin
","Phabricater",4
"avoid long condition statements","GamifiedSD",3
"unused wildcard import","Bitbucket",3
"Code Smell : The following errors were detected in the code below : 1. Excessive use of literals: these should be coded as named constants, to improve readability and to avoid programming . A simple for loop could be used to generate the patternToo much hard code.","Github",5
"level should have been increased elsewhere..","CodeBrag",4
"PEP8 standards not followed.","Phabricater",1
"Levels are not implemented","Github",4
,"Github",1
"####import should be in separate lines as####\
- import sys\
- import random\
\
According pep8 standards","CodeBrag",2
"bad-whitespace","Bitbucket",2
"• getPosition() • checkWall()functions are not present , used the sprites directly.","Github",3
"**BUG**
Sometimes played not killed by fireballs.","Phabricater",5
"This function  doesn't requires infact.Even the walls and bounds are not built properly.","GamifiedSD",4
"unused variables i and j","CodeBrag",2
"To many for loops ,game takes time to load ","Github",4
"Freeloader class because functionality is not properly implemented.","Phabricater",4
"==Scope for Improvement==
=Check coordinates=
player's,fireballs and donkey's coordinates are incorrect.
=Wrong code structure=
mainflow has to be done independently.
=Inheritance has not been used anywhere.No encapsulation,polymorphism or Modularity=
==Features not implemented==
=functions like checkwall() checkcollission(),getposition()have not been implemented.=","Phabricater",5
"Bad coding practice Mulitple classes declared in a single module Must be spread across multiple modules","Bitbucket",4
"But we can take them by jumping up.","CodeBrag",4
"Class grown too large....","CodeBrag",4
"Bug:
Player's life never gets reduced. Game goes on indefinitely.","Phabricater",4
"invalid method name. use snake-case for method names","CodeBrag",3
"makes confusion in above line .Modifying the name is better","CodeBrag",3
"bug in stair case functionality.","Github",4
"no proper identation will not run while using idle","GamifiedSD",3
"when the person meets the donkey the screen prints multiple donkeys!!!","Phabricater",4
"mixed indentation(pep-8).","CodeBrag",2
"Code not executing properly","GamifiedSD",4
"Functions such as checkLadder(), checkDonkeyOrBall() and checkQueen() defined in Person class and then it is inherited by donkey class which does not use these functions.","Phabricater",4
"Invalid variable names :- 'x','y','numofDonkeys','retforplayer','gh','g','p','b'. PEP-8 standard violation. ","Bitbucket",3
"Cyclomatic complexity. Bad code smell","CodeBrag",4
"Unnecessary use of multiple 'for' loops.","Bitbucket",4
"Global variables undefined at module level.","Github",4
"Mixed indentation.","Github",2
"BUG: w key for asscend ladder not working","Bitbucket",5
"NO Private Variable
==

## NO private variable in the entire code","Phabricater",3
"Code smell: Importing with wildcard","GamifiedSD",2
"no function checkWall","Bitbucket",4
"This is a function to CREATE the board, as everything is randomized and set things such as coins, which are in no way irrelevant to the game.","Phabricater",5
"Method could be a function (no-self-use)","CodeBrag",4
"Excessively short identifier. Method level smell.","Bitbucket",4
"Pep-8 Standard violation:
Exactly one space required around comparison.","Phabricater",2
"Why to use 2 different classes for Donkey and donkey thread","Bitbucket",5
"No encapsulation,getters and setters.","CodeBrag",4
"Docstring missing for class and methods","Bitbucket",3
"Read the below line. If negative, score is made zero. Thus player's score never becomes negative","GamifiedSD",4
"missing method docstring","CodeBrag",3
"Violations of PEP-8 guidelines:
 All the arguments in the bracket should be comma separated with one space after comma and before the next argument. ","Phabricater",2
"unused arguments myboard,gamesetup and gameobject.","CodeBrag",3
"Code Smell\
Conditional complexity\
too many if else statement\
and value of right wall is hardcoded  ","GamifiedSD",4
"Classes, modularity, encapsulation not implemented","CodeBrag",4
"Movement on broken ladders.","GamifiedSD",4
"avoid whitespace before ')' (pep-8)","CodeBrag",2
"Use of Bad whitespace can be seen clearly all over.\
\
Use exactly one whitespace to separate when using comma.","CodeBrag",2
"PEP-8 standard violation:
Binary assignment operator (=) should always be surrounded by a blank space on either side of the operator","Phabricater",2
"code smell : comments should be only for readability of the code debugging statements should be removed
","Phabricater",3
"undefined variable self, forgot to pass self to this function but didnt need this function throughtout the program and was just for testing purposes","Bitbucket",4
"Encapsulation not implemented... these variables can be declared as private","CodeBrag",4
"Could be incorporated into makeWalls function.","GamifiedSD",4
"the variable 'j' is declared but was never used","CodeBrag",3
"Try using variables instead of using constants","CodeBrag",3
"Exactly one space required after comma.","Github",2
"No modularity used.layout.py and ssa.py have not been used anywhere.","Bitbucket",4
"indentation is not a multiple of four","Phabricater",2
"Module level import not at top of file.","CodeBrag",2
"class Person is not implemented as per requirements. Instead class Donkey inherits from class Player which is not what is specified.Methods getPosition(), checkWall(), checkCollision(), collectCoin() not implemented.","Github",4
"Too few public methods (1/2).","Bitbucket",4
"Too many branches.","Github",4
"Screen resolution is hard-coded. Should use sys module.","Github",5
"No concept of lives implemented.
","Phabricater",4
"True that.","Bitbucket",1
"Too much Mixed Indentation error ","Github",2
"Don't compare boolean values to True or False using == .\
Yes:   if greeting:\
No:    if greeting == True:\
Worse: if greeting is True:","CodeBrag",2
"Bad code smells","Bitbucket",1
"Invalid constant name \""white\"" (invalid-name), Follow this convention -  	(([A-Z_][A-Z0-9_]*)|(__.*__))$   i.e. use uppercase and underscores","CodeBrag",3
"==Bug==
coordinates of the fireball are not correct.the fireball does not fall down","Phabricater",5
"There should be no space before "":"".","Bitbucket",2
"Bad indentation. Found 5 spaces, expected 4 (bad-indentation)","Bitbucket",3
"Method names not in camel case","GamifiedSD",3
"The functions getPosition(), checkWall(), checkCollision() and collectCoin() are not present.","Github",5
"Bad whitespace. Not as per PEP-8 standards.","Bitbucket",2
"According to PEP-8 Standards, there are a lot of indentation problems(white-spaces) which I have left un-mentioned.Pylint rating of the code is -19.54/10 on a scale of -infinity to 10. Code with rating between 5 to 10 is considered good code.","Bitbucket",3
"useless class, not at all being used anywhere","CodeBrag",4
"Unreachable code.  You returned from the method by using break. Anything after that is unreachable.","Bitbucket",4
"• getPosition() • checkWall() • checkCollision() • collectCoin()not implementedLayout function is to large. ","Github",4
"If we enter difficulty greater than or equal to 7, then the game neither starts nor exits. So poor error handling.","Phabricater",4
"no modules implemented.","GamifiedSD",2
"this file is a temporary backup file and same as the above file main.py","Bitbucket",4
"Missing method docstring (missing-docstring)","CodeBrag",3
"Invalid variables x,y,w,h","CodeBrag",3
"The player does not jump up when just spacebar is pressed without any other key.","Bitbucket",4
"comments","Phabricater",1
"initialize the variables in __init__. Involving two players,these variables will remain same for both.Not a good practice.","CodeBrag",4
"Attribute '__life' defined outside class's init function.","Phabricater",4
"Invalid attribute name (PEP-8 Violation)","Bitbucket",3
"According to PEP-8 Standards, there are a lot of indentation problems(white-spaces) which I have left un-mentioned.Pylint rating of the code is -17.93/10 on a scale of -infinity to 10. Code with rating between 5 to 10 is considered good code.","Bitbucket",3
"line too long, should be <= 80 according to PEP-8 standards","Bitbucket",2
"No use of the above function ..","GamifiedSD",4
"code smell: too many literals","Bitbucket",4
"spaces should be there around equal to.","CodeBrag",2
"Bug ; fireballs follow a fixed path not random.","Github",4
"The code should be made more modular like the file state.py is excessively large. It should be split into multiple files.  ","Github",5
"player not falling from edge ""","Github",5
"the small o and capital O makes it really ambigious","CodeBrag",3
"Code Smell : Constant classPEP-8 Violation:  Missing module docstring","Github",3
"Too long line-PEP 8 standards violation","Github",2
"Exactly one space required around assignment
 Exactly one space required after comma
white=(255,255,255)","Phabricater",2
"Should use the \""__all__\"" mechanism to prevent exporting globals, or use the older convention of prefixing such globals with an underscore","Phabricater",2
"fireball is able to fall from broken ladders","Bitbucket",4
"Basic functionality not implemented.  Code smells detected.","Phabricater",4
"unused arguments.","CodeBrag",2
"PEP-8  :
Line too long, 133 characters used instead of the standard 80 characters per line.","Phabricater",2
"Imports should usually be on separate lines. PEP8 standards violated.","Github",2
"Code Smell 
Too many input parameters

PEP - 8
NO spaces after commas","Phabricater",4
